# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1969       2.875958822749e-11       1.435897962921e-12      -2.657822433213e-12       0.000000000000e+00       3.759646431033e-16       1.122720383924e-16      -1.411695166245e-17 
 1970       2.878455193607e-11       1.428527777050e-12      -2.672269593774e-12       0.000000000000e+00       3.751297536788e-16       1.124053076010e-16      -1.405368374148e-17 
 1971       2.881032381508e-11       1.421043890333e-12      -2.686228782334e-12       0.000000000000e+00       3.742970267630e-16       1.125312761332e-16      -1.399005446260e-17 
 1972       2.883686514989e-11       1.413449060737e-12      -2.699694324538e-12       0.000000000000e+00       3.734664554811e-16       1.126498714931e-16      -1.392602332272e-17 
 1973       2.886413706145e-11       1.405746058370e-12      -2.712660527686e-12       0.000000000000e+00       3.726380328970e-16       1.127610209587e-16      -1.386154965686e-17 
 1974       2.889210050601e-11       1.397937665492e-12      -2.725121680722e-12       0.000000000000e+00       3.718117520129e-16       1.128646515825e-16      -1.379659263798e-17 
 1975       2.892071627493e-11       1.390026676532e-12      -2.737072054203e-12       0.000000000000e+00       3.709876057697e-16       1.129606901905e-16      -1.373111127674e-17 
 1976       2.894994499452e-11       1.382015898105e-12      -2.748505900285e-12       0.000000000000e+00       3.701655870464e-16       1.130490633821e-16      -1.366506442133e-17 
 1977       2.897974712574e-11       1.373908149027e-12      -2.759417452698e-12       0.000000000000e+00       3.693456886606e-16       1.131296975304e-16      -1.359841075725e-17 
 1978       2.901008296406e-11       1.365706260330e-12      -2.769800926726e-12       0.000000000000e+00       3.685279033676e-16       1.132025187811e-16      -1.353110880711e-17 
 1979       2.904091263922e-11       1.357413075278e-12      -2.779650519185e-12       0.000000000000e+00       3.677122238610e-16       1.132674530528e-16      -1.346311693041e-17 
 1980       2.907219611500e-11       1.349031449384e-12      -2.788960408403e-12       0.000000000000e+00       3.668986427723e-16       1.133244260367e-16      -1.339439332336e-17 
 1981       2.910389318905e-11       1.340564250423e-12      -2.797724754198e-12       0.000000000000e+00       3.660871526710e-16       1.133733631960e-16      -1.332489601867e-17 
 1982       2.913596349267e-11       1.332014358453e-12      -2.805937697856e-12       0.000000000000e+00       3.652777460642e-16       1.134141897661e-16      -1.325458288532e-17 
 1983       2.916836649054e-11       1.323384665824e-12      -2.813593362112e-12       0.000000000000e+00       3.644704153966e-16       1.134468307541e-16      -1.318341162840e-17 
 1984       2.920106148061e-11       1.314678077199e-12      -2.820685851126e-12       0.000000000000e+00       3.636651530507e-16       1.134712109385e-16      -1.311133978886e-17 
 1985       2.923400759379e-11       1.305897509567e-12      -2.827209250464e-12       0.000000000000e+00       3.628619513464e-16       1.134872548690e-16      -1.303832474333e-17 
 1986       2.926716379381e-11       1.297045892260e-12      -2.833157627075e-12       0.000000000000e+00       3.620608025408e-16       1.134948868662e-16      -1.296432370393e-17 
 1987       2.930049056061e-11       1.288126175780e-12      -2.838526506764e-12       0.000000000000e+00       3.612616993415e-16       1.134940675063e-16      -1.288930079140e-17 
 1988       2.933395495464e-11       1.279141358325e-12      -2.843317318540e-12       0.000000000000e+00       3.604646364496e-16       1.134849033687e-16      -1.281324831196e-17 
 1989       2.936752558948e-11       1.270094459489e-12      -2.847532982963e-12       0.000000000000e+00       3.596696090273e-16       1.134675380963e-16      -1.273616563679e-17 
 1990       2.940117095138e-11       1.260988511483e-12      -2.851176437645e-12       0.000000000000e+00       3.588766121867e-16       1.134421159846e-16      -1.265805214290e-17 
 1991       2.943485939912e-11       1.251826559157e-12      -2.854250637276e-12       0.000000000000e+00       3.580856409890e-16       1.134087819830e-16      -1.257890721313e-17 
 1992       2.946855916387e-11       1.242611660010e-12      -2.856758553649e-12       0.000000000000e+00       3.572966904445e-16       1.133676816953e-16      -1.249873023617e-17 
 1993       2.950223834897e-11       1.233346884206e-12      -2.858703175678e-12       0.000000000000e+00       3.565097555129e-16       1.133189613807e-16      -1.241752060659e-17 
 1994       2.953586492985e-11       1.224035314595e-12      -2.860087509427e-12       0.000000000000e+00       3.557248311030e-16       1.132627679549e-16      -1.233527772479e-17 
 1995       2.956940675379e-11       1.214680046724e-12      -2.860914578133e-12       0.000000000000e+00       3.549419120725e-16       1.131992489903e-16      -1.225200099710e-17 
 1996       2.960283153982e-11       1.205284188858e-12      -2.861187422227e-12       0.000000000000e+00       3.541609932282e-16       1.131285527175e-16      -1.216768983570e-17 
 1997       2.963610687853e-11       1.195850861989e-12      -2.860909099358e-12       0.000000000000e+00       3.533820693256e-16       1.130508280259e-16      -1.208234365870e-17 
 1998       2.966920023192e-11       1.186383199860e-12      -2.860082684421e-12       0.000000000000e+00       3.526051350691e-16       1.129662244645e-16      -1.199596189010e-17 
 1999       2.970207893321e-11       1.176884348974e-12      -2.858711269576e-12       0.000000000000e+00       3.518301851117e-16       1.128748922427e-16      -1.190854395985e-17 
 2000       2.973471018675e-11       1.167357468615e-12      -2.856797964272e-12       0.000000000000e+00       3.510572140551e-16       1.127769822314e-16      -1.182008930380e-17 
 2001       2.976706106779e-11       1.157805730861e-12      -2.854345895273e-12       0.000000000000e+00       3.502862164495e-16       1.126726459637e-16      -1.173059736378e-17 
 2002       2.979909852232e-11       1.148232320604e-12      -2.851358206681e-12       0.000000000000e+00       3.495171867936e-16       1.125620356356e-16      -1.164006758755e-17 
 2003       2.983078936699e-11       1.138640435559e-12      -2.847838059958e-12       0.000000000000e+00       3.487501195345e-16       1.124453041072e-16      -1.154849942884e-17 
 2004       2.986210028885e-11       1.129033286287e-12      -2.843788633951e-12       0.000000000000e+00       3.479850090675e-16       1.123226049032e-16      -1.145589234738e-17 
 2005       2.989299784525e-11       1.119414096209e-12      -2.839213124916e-12       0.000000000000e+00       3.472218497363e-16       1.121940922141e-16      -1.136224580885e-17 
 2006       2.992344846366e-11       1.109786101618e-12      -2.834114746540e-12       0.000000000000e+00       3.464606358325e-16       1.120599208967e-16      -1.126755928496e-17 
 2007       2.995341844151e-11       1.100152551702e-12      -2.828496729967e-12       0.000000000000e+00       3.457013615961e-16       1.119202464752e-16      -1.117183225340e-17 
 2008       2.998287394603e-11       1.090516708555e-12      -2.822362323819e-12       0.000000000000e+00       3.449440212147e-16       1.117752251418e-16      -1.107506419789e-17 
 2009       3.001178101411e-11       1.080881847193e-12      -2.815714794222e-12       0.000000000000e+00       3.441886088242e-16       1.116250137579e-16      -1.097725460820e-17 
 2010       3.004010555211e-11       1.071251255573e-12      -2.808557424828e-12       0.000000000000e+00       3.434351185080e-16       1.114697698546e-16      -1.087840298010e-17 
 2011       3.006781333569e-11       1.061628234607e-12      -2.800893516841e-12       0.000000000000e+00       3.426835442974e-16       1.113096516341e-16      -1.077850881545e-17 
 2012       3.009487000971e-11       1.052016098179e-12      -2.792726389037e-12       0.000000000000e+00       3.419338801714e-16       1.111448179696e-16      -1.067757162215e-17 
 2013       3.012124108800e-11       1.042418173160e-12      -2.784059377790e-12       0.000000000000e+00       3.411861200565e-16       1.109754284072e-16      -1.057559091416e-17 
 2014       3.014689195325e-11       1.032837799424e-12      -2.774895837096e-12       0.000000000000e+00       3.404402578267e-16       1.108016431659e-16      -1.047256621156e-17 
 2015       3.017178785681e-11       1.023278329865e-12      -2.765239138595e-12       0.000000000000e+00       3.396962873035e-16       1.106236231392e-16      -1.036849704048e-17 
 2016       3.019589391857e-11       1.013743130414e-12      -2.755092671597e-12       0.000000000000e+00       3.389542022559e-16       1.104415298952e-16      -1.026338293318e-17 
 2017       3.021917512676e-11       1.004235580051e-12      -2.744459843104e-12       0.000000000000e+00       3.382139963997e-16       1.102555256781e-16      -1.015722342804e-17 
 2018       3.024159633782e-11       9.947590708243e-13      -2.733344077831e-12       0.000000000000e+00       3.374756633984e-16       1.100657734087e-16      -1.005001806953e-17 
 2019       3.026312227622e-11       9.853170078679e-13      -2.721748818237e-12       0.000000000000e+00       3.367391968624e-16       1.098724366852e-16      -9.941766408299e-18 
 2020       3.028371753433e-11       9.759128094133e-13      -2.709677524541e-12       0.000000000000e+00       3.360045903490e-16       1.096756797844e-16      -9.832468001110e-18 
 2021       3.030334657220e-11       9.665499068085e-13      -2.697133674750e-12       0.000000000000e+00       3.352718373627e-16       1.094756676621e-16      -9.722122410894e-18 
 2022       3.032197371748e-11       9.572317445332e-13      -2.684120764682e-12       0.000000000000e+00       3.345409313546e-16       1.092725659544e-16      -9.610729206749e-18 
 2023       3.033956316517e-11       9.479617802146e-13      -2.670642307989e-12       0.000000000000e+00       3.338118657230e-16       1.090665409783e-16      -9.498287963951e-18 
 2024       3.035607897755e-11       9.387434846439e-13      -2.656701836179e-12       0.000000000000e+00       3.330846338125e-16       1.088577597323e-16      -9.384798263962e-18 
 2025       3.037148508394e-11       9.295803417922e-13      -2.642302898643e-12       0.000000000000e+00       3.323592289145e-16       1.086463898978e-16      -9.270259694445e-18 
 2026       3.038574946255e-11       9.204755697636e-13      -2.627449840331e-12       0.000000000000e+00       3.316356447049e-16       1.084325343986e-16      -9.154673885107e-18 
 2027       3.039885671919e-11       9.114312814208e-13      -2.612150140872e-12       0.000000000000e+00       3.309138765607e-16       1.082160345604e-16      -9.038050631305e-18 
 2028       3.041079559908e-11       9.024493177275e-13      -2.596412092399e-12       0.000000000000e+00       3.301939202530e-16       1.079966655313e-16      -8.920401814703e-18 
 2029       3.042155481313e-11       8.935315262683e-13      -2.580244023479e-12       0.000000000000e+00       3.294757715094e-16       1.077742015920e-16      -8.801739371522e-18 
 2030       3.043112303789e-11       8.846797612567e-13      -2.563654299155e-12       0.000000000000e+00       3.287594260141e-16       1.075484161553e-16      -8.682075292611e-18 
 2031       3.043948891553e-11       8.758958835430e-13      -2.546651320997e-12       0.000000000000e+00       3.280448794081e-16       1.073190817644e-16      -8.561421623516e-18 
 2032       3.044664105379e-11       8.671817606217e-13      -2.529243527145e-12       0.000000000000e+00       3.273321272886e-16       1.070859700927e-16      -8.439790464553e-18 
 2033       3.045256802593e-11       8.585392666400e-13      -2.511439392357e-12       0.000000000000e+00       3.266211652095e-16       1.068488519421e-16      -8.317193970875e-18 
 2034       3.045725837070e-11       8.499702824052e-13      -2.493247428053e-12       0.000000000000e+00       3.259119886810e-16       1.066074972421e-16      -8.193644352541e-18 
 2035       3.046070059233e-11       8.414766953931e-13      -2.474676182367e-12       0.000000000000e+00       3.252045931695e-16       1.063616750487e-16      -8.069153874591e-18 
 2036       3.046288316044e-11       8.330603997550e-13      -2.455734240187e-12       0.000000000000e+00       3.244989740978e-16       1.061111535437e-16      -7.943734857112e-18 
 2037       3.046379451005e-11       8.247232963266e-13      -2.436430223204e-12       0.000000000000e+00       3.237951268448e-16       1.058557000329e-16      -7.817399675309e-18 
