# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:gr.fac. D_wCDM         6:gr.fac. D          
       1.195027582823e+03       3.182694899918e-04       2.617400772601e+02       6.052717544538e+00       8.361011185821e-04       1.304053931543e+04 
       1.186702896116e+03       3.220547192801e-04       2.631232895145e+02       5.984212492933e+00       8.419614056002e-04       1.316532254798e+04 
       1.178436132311e+03       3.258832804944e-04       2.645125985142e+02       5.916510302667e+00       8.478627815877e-04       1.329116039136e+04 
       1.170226888578e+03       3.297556516729e-04       2.659080246191e+02       5.849601172785e+00       8.538055346870e-04       1.341806053330e+04 
       1.162074764891e+03       3.336723159755e-04       2.673095882433e+02       5.783475427108e+00       8.597899550610e-04       1.354603071097e+04 
       1.153979364003e+03       3.376337617377e-04       2.687173098559e+02       5.718123512585e+00       8.658163349075e-04       1.367507871126e+04 
       1.145940291427e+03       3.416404825254e-04       2.701312099807e+02       5.653535997669e+00       8.718849684729e-04       1.380521237119e+04 
       1.137957155418e+03       3.456929771902e-04       2.715513091970e+02       5.589703570710e+00       8.779961520675e-04       1.393643957815e+04 
       1.130029566956e+03       3.497917499248e-04       2.729776281399e+02       5.526617038375e+00       8.841501840789e-04       1.406876827033e+04 
       1.122157139722e+03       3.539373103198e-04       2.744101875001e+02       5.464267324087e+00       8.903473649874e-04       1.420220643702e+04 
       1.114339490085e+03       3.581301734202e-04       2.758490080248e+02       5.402645466483e+00       8.965879973804e-04       1.433676211895e+04 
       1.106576237077e+03       3.623708597835e-04       2.772941105174e+02       5.341742617899e+00       9.028723859669e-04       1.447244340866e+04 
       1.098867002381e+03       3.666598955373e-04       2.787455158385e+02       5.281550042870e+00       9.092008375930e-04       1.460925845085e+04 
       1.091211410307e+03       3.709978124387e-04       2.802032449056e+02       5.222059116651e+00       9.155736612561e-04       1.474721544272e+04 
       1.083609087780e+03       3.753851479332e-04       2.816673186936e+02       5.163261323761e+00       9.219911681207e-04       1.488632263436e+04 
       1.076059664313e+03       3.798224452147e-04       2.831377582353e+02       5.105148256543e+00       9.284536715331e-04       1.502658832907e+04 
       1.068562771998e+03       3.843102532869e-04       2.846145846214e+02       5.047711613748e+00       9.349614870370e-04       1.516802088375e+04 
       1.061118045483e+03       3.888491270235e-04       2.860978190010e+02       4.990943199133e+00       9.415149323886e-04       1.531062870926e+04 
       1.053725121955e+03       3.934396272312e-04       2.875874825820e+02       4.934834920081e+00       9.481143275727e-04       1.545442027080e+04 
       1.046383641124e+03       3.980823207115e-04       2.890835966310e+02       4.879378786242e+00       9.547599948175e-04       1.559940408826e+04 
       1.039093245202e+03       4.027777803245e-04       2.905861824742e+02       4.824566908186e+00       9.614522586110e-04       1.574558873661e+04 
       1.031853578891e+03       4.075265850525e-04       2.920952614973e+02       4.770391496078e+00       9.681914457166e-04       1.589298284631e+04 
       1.024664289360e+03       4.123293200648e-04       2.936108551458e+02       4.716844858373e+00       9.749778851889e-04       1.604159510363e+04 
       1.017525026233e+03       4.171865767830e-04       2.951329849255e+02       4.663919400525e+00       9.818119083903e-04       1.619143425107e+04 
       1.010435441566e+03       4.220989529467e-04       2.966616724030e+02       4.611607623716e+00       9.886938490063e-04       1.634250908778e+04 
       1.003395189836e+03       4.270670526805e-04       2.981969392056e+02       4.559902123598e+00       9.956240430627e-04       1.649482846988e+04 
       9.964039279207e+02       4.320914865612e-04       2.997388070216e+02       4.508795589058e+00       1.002602828941e-03       1.664840131091e+04 
       9.894613150842e+02       4.371728716859e-04       3.012872976013e+02       4.458280800996e+00       1.009630547397e-03       1.680323658222e+04 
       9.825670129574e+02       4.423118317410e-04       3.028424327566e+02       4.408350631118e+00       1.016707541575e-03       1.695934331335e+04 
       9.757206855240e+02       4.475089970714e-04       3.044042343615e+02       4.358998040752e+00       1.023834157024e-03       1.711673059245e+04 
       9.689219991031e+02       4.527650047509e-04       3.059727243527e+02       4.310216079671e+00       1.031010741719e-03       1.727540756671e+04 
       9.621706223333e+02       4.580804986534e-04       3.075479247297e+02       4.261997884937e+00       1.038237646072e-03       1.743538344271e+04 
       9.554662261565e+02       4.634561295243e-04       3.091298575552e+02       4.214336679763e+00       1.045515222956e-03       1.759666748690e+04 
       9.488084838020e+02       4.688925550533e-04       3.107185449554e+02       4.167225772383e+00       1.052843827716e-03       1.775926902598e+04 
       9.421970707705e+02       4.743904399476e-04       3.123140091202e+02       4.120658554945e+00       1.060223818188e-03       1.792319744734e+04 
       9.356316648181e+02       4.799504560058e-04       3.139162723039e+02       4.074628502413e+00       1.067655554718e-03       1.808846219948e+04 
       9.291119459412e+02       4.855732821930e-04       3.155253568254e+02       4.029129171489e+00       1.075139400181e-03       1.825507279241e+04 
       9.226375963605e+02       4.912596047161e-04       3.171412850680e+02       3.984154199542e+00       1.082675719993e-03       1.842303879813e+04 
       9.162083005056e+02       4.970101171004e-04       3.187640794808e+02       3.939697303562e+00       1.090264882135e-03       1.859236985104e+04 
       9.098237449997e+02       5.028255202671e-04       3.203937625779e+02       3.895752279118e+00       1.097907257168e-03       1.876307564837e+04 
       9.034836186446e+02       5.087065226107e-04       3.220303569397e+02       3.852312999336e+00       1.105603218250e-03       1.893516595064e+04 
       8.971876124050e+02       5.146538400784e-04       3.236738852126e+02       3.809373413888e+00       1.113353141156e-03       1.910865058209e+04 
       8.909354193940e+02       5.206681962494e-04       3.253243701097e+02       3.766927547995e+00       1.121157404299e-03       1.928353943115e+04 
       8.847267348581e+02       5.267503224159e-04       3.269818344108e+02       3.724969501450e+00       1.129016388741e-03       1.945984245087e+04 
       8.785612561621e+02       5.329009576640e-04       3.286463009633e+02       3.683493447637e+00       1.136930478219e-03       1.963756965938e+04 
       8.724386827745e+02       5.391208489564e-04       3.303177926818e+02       3.642493632587e+00       1.144900059161e-03       1.981673114037e+04 
       8.663587162531e+02       5.454107512149e-04       3.319963325493e+02       3.601964374023e+00       1.152925520703e-03       1.999733704353e+04 
       8.603210602303e+02       5.517714274052e-04       3.336819436169e+02       3.561900060436e+00       1.161007254711e-03       2.017939758502e+04 
       8.543254203986e+02       5.582036486210e-04       3.353746490043e+02       3.522295150165e+00       1.169145655798e-03       2.036292304796e+04 
       8.483715044965e+02       5.647081941701e-04       3.370744719003e+02       3.483144170487e+00       1.177341121344e-03       2.054792378288e+04 
       8.424590222942e+02       5.712858516614e-04       3.387814355631e+02       3.444441716728e+00       1.185594051518e-03       2.073441020822e+04 
       8.365876855793e+02       5.779374170918e-04       3.404955633207e+02       3.406182451376e+00       1.193904849292e-03       2.092239281078e+04 
       8.307572081433e+02       5.846636949353e-04       3.422168785711e+02       3.368361103215e+00       1.202273920465e-03       2.111188214626e+04 
       8.249673057669e+02       5.914654982320e-04       3.439454047827e+02       3.330972466464e+00       1.210701673681e-03       2.130288883968e+04 
       8.192176962071e+02       5.983436486790e-04       3.456811654948e+02       3.294011399929e+00       1.219188520451e-03       2.149542358595e+04 
       8.135080991824e+02       6.052989767211e-04       3.474241843178e+02       3.257472826169e+00       1.227734875169e-03       2.168949715028e+04 
       8.078382363604e+02       6.123323216438e-04       3.491744849338e+02       3.221351730671e+00       1.236341155138e-03       2.188512036876e+04 
       8.022078313432e+02       6.194445316661e-04       3.509320910967e+02       3.185643161036e+00       1.245007780586e-03       2.208230414884e+04 
       7.966166096544e+02       6.266364640347e-04       3.526970266325e+02       3.150342226177e+00       1.253735174685e-03       2.228105946979e+04 
       7.910642987259e+02       6.339089851198e-04       3.544693154401e+02       3.115444095525e+00       1.262523763579e-03       2.248139738330e+04 
       7.855506278844e+02       6.412629705109e-04       3.562489814913e+02       3.080943998251e+00       1.271373976396e-03       2.268332901393e+04 
       7.800753283383e+02       6.486993051141e-04       3.580360488311e+02       3.046837222493e+00       1.280286245277e-03       2.288686555965e+04 
       7.746381331647e+02       6.562188832506e-04       3.598305415786e+02       3.013119114596e+00       1.289261005390e-03       2.309201829237e+04 
       7.692387772962e+02       6.638226087560e-04       3.616324839266e+02       2.979785078361e+00       1.298298694956e-03       2.329879855846e+04 
       7.638769975083e+02       6.715113950805e-04       3.634419001426e+02       2.946830574305e+00       1.307399755270e-03       2.350721777930e+04 
       7.585525324066e+02       6.792861653907e-04       3.652588145690e+02       2.914251118931e+00       1.316564630718e-03       2.371728745179e+04 
       7.532651224135e+02       6.871478526719e-04       3.670832516233e+02       2.882042284006e+00       1.325793768806e-03       2.392901914893e+04 
       7.480145097565e+02       6.950973998315e-04       3.689152357986e+02       2.850199695854e+00       1.335087620176e-03       2.414242452031e+04 
       7.428004384550e+02       7.031357598041e-04       3.707547916641e+02       2.818719034647e+00       1.344446638630e-03       2.435751529270e+04 
       7.376226543079e+02       7.112638956571e-04       3.726019438652e+02       2.787596033720e+00       1.353871281152e-03       2.457430327062e+04 
       7.324809048817e+02       7.194827806977e-04       3.744567171241e+02       2.756826478884e+00       1.363362007932e-03       2.479280033684e+04 
       7.273749394975e+02       7.277933985808e-04       3.763191362403e+02       2.726406207753e+00       1.372919282385e-03       2.501301845298e+04 
       7.223045092195e+02       7.361967434183e-04       3.781892260904e+02       2.696331109079e+00       1.382543571177e-03       2.523496966008e+04 
       7.172693668426e+02       7.446938198894e-04       3.800670116293e+02       2.666597122097e+00       1.392235344245e-03       2.545866607916e+04 
