# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1522       8.087982262131e-11       1.926087892955e-12       5.766980734338e-13       1.037501362684e-14       1.123188470798e-15       2.985487640662e-16       2.606821079565e-17 
 1523       8.047507481964e-11       1.938974963364e-12       5.958249892244e-13       1.036369667997e-14       1.120142685549e-15       2.955535169141e-16       2.648388527049e-17 
 1524       8.007040850980e-11       1.951929823579e-12       6.136555655966e-13       1.035233501042e-14       1.117106685316e-15       2.925822855881e-16       2.689428611863e-17 
 1525       7.966590493194e-11       1.964946507394e-12       6.301971148544e-13       1.034093006268e-14       1.114080441571e-15       2.896348283632e-16       2.729940599075e-17 
 1526       7.926164573832e-11       1.978019016561e-12       6.454570082477e-13       1.032948328899e-14       1.111063925379e-15       2.867109017864e-16       2.769923759136e-17 
 1527       7.885771299404e-11       1.991141320740e-12       6.594426760797e-13       1.031799614935e-14       1.108057107394e-15       2.838102606735e-16       2.809377367893e-17 
 1528       7.845418917764e-11       2.004307357442e-12       6.721616078153e-13       1.030647011148e-14       1.105059957860e-15       2.809326581064e-16       2.848300706605e-17 
 1529       7.805115718177e-11       2.017511031978e-12       6.836213521889e-13       1.029490665090e-14       1.102072446609e-15       2.780778454293e-16       2.886693061956e-17 
 1530       7.764870031391e-11       2.030746217406e-12       6.938295173124e-13       1.028330725090e-14       1.099094543061e-15       2.752455722465e-16       2.924553726068e-17 
 1531       7.724690229696e-11       2.044006754479e-12       7.027937707829e-13       1.027167340258e-14       1.096126216223e-15       2.724355864184e-16       2.961881996518e-17 
 1532       7.684584726996e-11       2.057286451591e-12       7.105218397910e-13       1.026000660482e-14       1.093167434689e-15       2.696476340591e-16       2.998677176351e-17 
 1533       7.644561978874e-11       2.070579084725e-12       7.170215112287e-13       1.024830836435e-14       1.090218166637e-15       2.668814595328e-16       3.034938574091e-17 
 1534       7.604630482655e-11       2.083878397400e-12       7.223006317969e-13       1.023658019572e-14       1.087278379829e-15       2.641368054511e-16       3.070665503761e-17 
 1535       7.564798777476e-11       2.097178100617e-12       7.263671081140e-13       1.022482362131e-14       1.084348041613e-15       2.614134126694e-16       3.105857284892e-17 
 1536       7.525075444354e-11       2.110471872809e-12       7.292289068235e-13       1.021304017139e-14       1.081427118916e-15       2.587110202843e-16       3.140513242540e-17 
 1537       7.485469106245e-11       2.123753359785e-12       7.308940547016e-13       1.020123138408e-14       1.078515578251e-15       2.560293656302e-16       3.174632707299e-17 
 1538       7.445988428119e-11       2.137016174679e-12       7.313706387661e-13       1.018939880539e-14       1.075613385709e-15       2.533681842762e-16       3.208215015316e-17 
 1539       7.406642117021e-11       2.150253897897e-12       7.306668063833e-13       1.017754398921e-14       1.072720506962e-15       2.507272100231e-16       3.241259508304e-17 
 1540       7.367438922139e-11       2.163460077063e-12       7.287907653767e-13       1.016566849736e-14       1.069836907262e-15       2.481061749003e-16       3.273765533557e-17 
 1541       7.328387634870e-11       2.176628226967e-12       7.257507841345e-13       1.015377389958e-14       1.066962551439e-15       2.455048091626e-16       3.305732443964e-17 
 1542       7.289497088888e-11       2.189751829515e-12       7.215551917177e-13       1.014186177353e-14       1.064097403900e-15       2.429228412872e-16       3.337159598022e-17 
 1543       7.250776160206e-11       2.202824333669e-12       7.162123779683e-13       1.012993370483e-14       1.061241428629e-15       2.403599979703e-16       3.368046359853e-17 
 1544       7.212233767249e-11       2.215839155404e-12       7.097307936166e-13       1.011799128703e-14       1.058394589187e-15       2.378160041244e-16       3.398392099214e-17 
 1545       7.173878870915e-11       2.228789677644e-12       7.021189503900e-13       1.010603612170e-14       1.055556848710e-15       2.352905828750e-16       3.428196191517e-17 
 1546       7.135720474643e-11       2.241669250220e-12       6.933854211200e-13       1.009406981834e-14       1.052728169906e-15       2.327834555576e-16       3.457458017836e-17 
 1547       7.097767624479e-11       2.254471189810e-12       6.835388398512e-13       1.008209399449e-14       1.049908515060e-15       2.302943417142e-16       3.486176964927e-17 
 1548       7.060029409144e-11       2.267188779887e-12       6.725879019483e-13       1.007011027568e-14       1.047097846026e-15       2.278229590908e-16       3.514352425239e-17 
 1549       7.022514960099e-11       2.279815270669e-12       6.605413642044e-13       1.005812029546e-14       1.044296124233e-15       2.253690236338e-16       3.541983796929e-17 
 1550       6.985233451612e-11       2.292343879067e-12       6.474080449493e-13       1.004612569541e-14       1.041503310678e-15       2.229322494871e-16       3.569070483876e-17 
 1551       6.948194100822e-11       2.304767788625e-12       6.331968241569e-13       1.003412812517e-14       1.038719365930e-15       2.205123489891e-16       3.595611895697e-17 
 1552       6.911406167810e-11       2.317080149475e-12       6.179166435534e-13       1.002212924243e-14       1.035944250126e-15       2.181090326693e-16       3.621607447757e-17 
 1553       6.874878955661e-11       2.329274078282e-12       6.015765067254e-13       1.001013071297e-14       1.033177922972e-15       2.157220092454e-16       3.647056561188e-17 
 1554       6.838621810533e-11       2.341342658188e-12       5.841854792273e-13       9.998134210613e-15       1.030420343742e-15       2.133509856202e-16       3.671958662898e-17 
 1555       6.802644121722e-11       2.353278938764e-12       5.657526886900e-13       9.986141417322e-15       1.027671471275e-15       2.109956668783e-16       3.696313185592e-17 
 1556       6.766955321728e-11       2.365075935953e-12       5.462873249283e-13       9.974154023148e-15       1.024931263977e-15       2.086557562834e-16       3.720119567778e-17 
 1557       6.731564886325e-11       2.376726632020e-12       5.257986400489e-13       9.962173726269e-15       1.022199679819e-15       2.063309552747e-16       3.743377253788e-17 
 1558       6.696481248363e-11       2.388224636032e-12       5.042973920295e-13       9.950202127567e-15       1.019476679721e-15       2.040209442888e-16       3.766085996050e-17 
 1559       6.661708527904e-11       2.399566172198e-12       4.818001900626e-13       9.938240413276e-15       1.016762237743e-15       2.017253250338e-16       3.788246764992e-17 
 1560       6.627249771518e-11       2.410748110093e-12       4.583251902247e-13       9.926289669378e-15       1.014056330988e-15       1.994436776672e-16       3.809860847711e-17 
 1561       6.593108035774e-11       2.421767305798e-12       4.338906558880e-13       9.914350986774e-15       1.011358936224e-15       1.971755799174e-16       3.830929546517e-17 
 1562       6.559286387246e-11       2.432620601878e-12       4.085149578985e-13       9.902425461290e-15       1.008670029886e-15       1.949206070802e-16       3.851454178957e-17 
 1563       6.525787902528e-11       2.443304827366e-12       3.822165747563e-13       9.890514193680e-15       1.005989588073e-15       1.926783320144e-16       3.871436077850e-17 
 1564       6.492615668251e-11       2.453816797737e-12       3.550140927942e-13       9.878618289642e-15       1.003317586548e-15       1.904483251377e-16       3.890876591310e-17 
 1565       6.459772781090e-11       2.464153314893e-12       3.269262063573e-13       9.866738859816e-15       1.000654000738e-15       1.882301544231e-16       3.909777082782e-17 
 1566       6.427262347778e-11       2.474311167139e-12       2.979717179819e-13       9.854877019798e-15       9.979988057323e-16       1.860233853943e-16       3.928138931064e-17 
 1567       6.395087485121e-11       2.484287129167e-12       2.681695385754e-13       9.843033890144e-15       9.953519762826e-16       1.838275811219e-16       3.945963530342e-17 
 1568       6.363251320010e-11       2.494077962031e-12       2.375386875949e-13       9.831210596379e-15       9.927134868016e-16       1.816423022195e-16       3.963252290215e-17 
 1569       6.331756989430e-11       2.503680413129e-12       2.060982932267e-13       9.819408269004e-15       9.900833113626e-16       1.794671068392e-16       3.980006635727e-17 
 1570       6.300607640479e-11       2.513091216184e-12       1.738675925658e-13       9.807628043502e-15       9.874614236994e-16       1.773015506680e-16       3.996228007394e-17 
 1571       6.269806430376e-11       2.522307091223e-12       1.408659317946e-13       9.795871060348e-15       9.848477972047e-16       1.751451869235e-16       4.011917861234e-17 
 1572       6.239356526474e-11       2.531324744555e-12       1.071127663629e-13       9.784138465013e-15       9.822424049301e-16       1.729975663500e-16       4.027077668794e-17 
 1573       6.209261106276e-11       2.540140868754e-12       7.262766116655e-14       9.772431407975e-15       9.796452195852e-16       1.708582372142e-16       4.041708917184e-17 
 1574       6.179523357444e-11       2.548752142636e-12       3.743029072694e-14       9.760751044724e-15       9.770562135367e-16       1.687267453014e-16       4.055813109102e-17 
 1575       6.150146477814e-11       2.557155231241e-12       1.540439370294e-15       9.749098535769e-15       9.744753588081e-16       1.666026339113e-16       4.069391762863e-17 
 1576       6.121133675407e-11       2.565346785810e-12      -3.502199859312e-14       9.737475046647e-15       9.719026270790e-16       1.644854438541e-16       4.082446412430e-17 
 1577       6.092488168445e-11       2.573323443769e-12      -7.223701868972e-14       9.725881747930e-15       9.693379896838e-16       1.623747134461e-16       4.094978607443e-17 
 1578       6.064213185357e-11       2.581081828704e-12      -1.100845061034e-13       9.714319815232e-15       9.667814176121e-16       1.602699785062e-16       4.106989913246e-17 
 1579       6.036311964801e-11       2.588618550345e-12      -1.485442354961e-13       9.702790429215e-15       9.642328815069e-16       1.581707723512e-16       4.118481910918e-17 
 1580       6.008787755669e-11       2.595930204544e-12      -1.875958708287e-13       9.691294775599e-15       9.616923516647e-16       1.560766257923e-16       4.129456197302e-17 
 1581       5.981643817103e-11       2.603013373253e-12      -2.272189651819e-13       9.679834045169e-15       9.591597980346e-16       1.539870671308e-16       4.139914385033e-17 
 1582       5.954883418507e-11       2.609864624507e-12      -2.673929605766e-13       9.668409433778e-15       9.566351902175e-16       1.519016221538e-16       4.149858102567e-17 
 1583       5.928509839559e-11       2.616480512403e-12      -3.080971877949e-13       9.657022142362e-15       9.541184974654e-16       1.498198141309e-16       4.159288994213e-17 
 1584       5.902526370228e-11       2.622857577078e-12      -3.493108662006e-13       9.645673376939e-15       9.516096886812e-16       1.477411638091e-16       4.168208720157e-17 
 1585       5.876936310779e-11       2.628992344690e-12      -3.910131035603e-13       9.634364348624e-15       9.491087324172e-16       1.456651894098e-16       4.176618956496e-17 
 1586       5.851742971793e-11       2.634881327401e-12      -4.331828958638e-13       9.623096273632e-15       9.466155968751e-16       1.435914066238e-16       4.184521395265e-17 
 1587       5.826949674176e-11       2.640521023348e-12      -4.757991271452e-13       9.611870373285e-15       9.441302499052e-16       1.415193286081e-16       4.191917744464e-17 
 1588       5.802559749172e-11       2.645907916635e-12      -5.188405693031e-13       9.600687874020e-15       9.416526590055e-16       1.394484659811e-16       4.198809728091e-17 
 1589       5.778576538376e-11       2.651038477300e-12      -5.622858819219e-13       9.589550007401e-15       9.391827913212e-16       1.373783268191e-16       4.205199086168e-17 
